Started parsing...
Finished parsing.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
=== TestCase 1 ===
Makespan: 131

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 67, Finish 71
Subtask 25 (O3): ECU E3 Core 2, Start 5, Finish 11
Subtask 26 (O4): ECU E2 Core 1, Start 35, Finish 39
Subtask 27 (O5): ECU E4 Core 2, Start 9, Finish 13
Subtask 28 (O6): ECU E4 Core 1, Start 79, Finish 83
Subtask 29 (O1): ECU E2 Core 2, Start 12, Finish 24
Subtask 30 (O2): ECU E2 Core 2, Start 63, Finish 73
Subtask 31 (O3): ECU E4 Core 1, Start 0, Finish 12
Subtask 32 (O4): ECU E4 Core 2, Start 28, Finish 33
Subtask 33 (O5): ECU E4 Core 1, Start 38, Finish 50
Subtask 34 (O1): ECU E4 Core 1, Start 12, Finish 22
Subtask 35 (O2): ECU E2 Core 2, Start 24, Finish 27
Subtask 36 (O3): ECU E1 Core 1, Start 47, Finish 53
Subtask 37 (O4): ECU E3 Core 1, Start 65, Finish 71
Subtask 38 (O5): ECU E2 Core 1, Start 39, Finish 42
Subtask 39 (O1): ECU E3 Core 1, Start 3, Finish 8
Subtask 40 (O2): ECU E2 Core 2, Start 29, Finish 37
Subtask 41 (O3): ECU E3 Core 2, Start 28, Finish 34
Subtask 42 (O4): ECU E2 Core 1, Start 5, Finish 9
Subtask 43 (O5): ECU E3 Core 2, Start 50, Finish 60
Subtask 44 (O6): ECU E2 Core 2, Start 27, Finish 29
Subtask 45 (O1): ECU E3 Core 1, Start 8, Finish 20
Subtask 46 (O2): ECU E2 Core 2, Start 37, Finish 39
Subtask 47 (O3): ECU E2 Core 1, Start 60, Finish 62
Subtask 48 (O4): ECU E2 Core 2, Start 39, Finish 51
Subtask 49 (O1): ECU E2 Core 1, Start 42, Finish 45
Subtask 50 (O2): ECU E3 Core 1, Start 40, Finish 43
Subtask 51 (O3): ECU E4 Core 2, Start 13, Finish 16
Subtask 52 (O4): ECU E4 Core 2, Start 55, Finish 65
Subtask 53 (O5): ECU E4 Core 1, Start 50, Finish 52
Subtask 54 (O6): ECU E1 Core 1, Start 4, Finish 8
Subtask 55 (O1): ECU E3 Core 2, Start 60, Finish 66
Subtask 56 (O2): ECU E1 Core 1, Start 8, Finish 18
Subtask 57 (O3): ECU E1 Core 1, Start 83, Finish 88
Subtask 58 (O4): ECU E4 Core 2, Start 33, Finish 36
Subtask 59 (O5): ECU E4 Core 2, Start 36, Finish 41
Subtask 60 (O1): ECU E3 Core 1, Start 20, Finish 22
Subtask 61 (O2): ECU E4 Core 1, Start 22, Finish 28
Subtask 62 (O3): ECU E2 Core 2, Start 51, Finish 63
Subtask 63 (O4): ECU E3 Core 1, Start 43, Finish 48
Subtask 64 (O5): ECU E2 Core 1, Start 63, Finish 67
Subtask 65 (O6): ECU E2 Core 1, Start 9, Finish 19
Subtask 66 (O1): ECU E4 Core 1, Start 63, Finish 67
Subtask 67 (O2): ECU E4 Core 2, Start 81, Finish 84
Subtask 68 (O3): ECU E3 Core 2, Start 37, Finish 40
Subtask 69 (O4): ECU E3 Core 2, Start 11, Finish 15
Subtask 70 (O5): ECU E3 Core 2, Start 34, Finish 37
Subtask 71 (O6): ECU E1 Core 1, Start 18, Finish 21
Subtask 72 (O1): ECU E4 Core 1, Start 52, Finish 57
Subtask 73 (O2): ECU E4 Core 2, Start 16, Finish 20
Subtask 74 (O3): ECU E3 Core 1, Start 82, Finish 87
Subtask 75 (O4): ECU E3 Core 2, Start 66, Finish 70
Subtask 76 (O5): ECU E1 Core 1, Start 53, Finish 57
Subtask 77 (O6): ECU E3 Core 2, Start 15, Finish 20
Subtask 78 (O1): ECU E2 Core 1, Start 74, Finish 86
Subtask 79 (O2): ECU E4 Core 2, Start 41, Finish 49
Subtask 80 (O3): ECU E3 Core 1, Start 71, Finish 74
Subtask 81 (O4): ECU E3 Core 2, Start 20, Finish 23
Subtask 82 (O5): ECU E3 Core 2, Start 40, Finish 50
Subtask 83 (O1): ECU E4 Core 1, Start 28, Finish 30
Subtask 84 (O2): ECU E4 Core 2, Start 49, Finish 55
Subtask 85 (O3): ECU E3 Core 2, Start 23, Finish 28
Subtask 86 (O4): ECU E1 Core 1, Start 88, Finish 92
Subtask 87 (O5): ECU E1 Core 1, Start 65, Finish 75
Subtask 88 (O6): ECU E2 Core 2, Start 73, Finish 83
Subtask 89 (O1): ECU E3 Core 1, Start 48, Finish 50
Subtask 90 (O2): ECU E4 Core 2, Start 65, Finish 73
Subtask 91 (O3): ECU E3 Core 2, Start 75, Finish 83
Subtask 92 (O4): ECU E2 Core 1, Start 19, Finish 25
Subtask 93 (O5): ECU E3 Core 2, Start 73, Finish 75
Subtask 94 (O6): ECU E2 Core 1, Start 86, Finish 89
Subtask 95 (O1): ECU E3 Core 1, Start 50, Finish 55
Subtask 96 (O2): ECU E4 Core 2, Start 73, Finish 76
Subtask 97 (O3): ECU E1 Core 1, Start 57, Finish 65
Subtask 98 (O4): ECU E3 Core 1, Start 87, Finish 93
Subtask 99 (O5): ECU E2 Core 1, Start 25, Finish 35
Subtask 100 (O1): ECU E3 Core 2, Start 55, Finish 59
Subtask 101 (O2): ECU E1 Core 1, Start 83, Finish 88
Subtask 102 (O3): ECU E3 Core 2, Start 93, Finish 99
Subtask 103 (O4): ECU E4 Core 1, Start 30, Finish 32
Subtask 104 (O5): ECU E1 Core 1, Start 75, Finish 83
Subtask 105 (O6): ECU E4 Core 1, Start 100, Finish 112
Subtask 106 (O1): ECU E3 Core 1, Start 92, Finish 100
Subtask 107 (O2): ECU E3 Core 1, Start 57, Finish 60
Subtask 108 (O3): ECU E2 Core 1, Start 21, Finish 27
Subtask 109 (O4): ECU E4 Core 1, Start 67, Finish 79
Subtask 110 (O5): ECU E2 Core 1, Start 45, Finish 50
Load Imbalance: 62
Objective Function Value: 0.1002
Elapsed Time (this testcase): 6.63 seconds
Peak Memory Usage (this testcase): 0.904 MB
=== TestCase 3 ===
Makespan: 136

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 4
Subtask 2 (O2): ECU E2 Core 2, Start 51, Finish 59
Subtask 3 (O3): ECU E3 Core 1, Start 38, Finish 42
Subtask 4 (O4): ECU E1 Core 1, Start 28, Finish 33
Subtask 4 (O4): ECU E4 Core 1, Start 28, Finish 33
Subtask 5 (O1): ECU E3 Core 2, Start 58, Finish 63
Subtask 6 (O2): ECU E1 Core 1, Start 82, Finish 94
Subtask 7 (O3): ECU E3 Core 2, Start 0, Finish 10
Subtask 8 (O4): ECU E1 Core 1, Start 33, Finish 35
Subtask 9 (O1): ECU E2 Core 2, Start 10, Finish 16
Subtask 10 (O2): ECU E1 Core 1, Start 35, Finish 39
Subtask 10 (O2): ECU E4 Core 2, Start 35, Finish 39
Subtask 11 (O3): ECU E4 Core 1, Start 49, Finish 53
Subtask 12 (O4): ECU E4 Core 2, Start 4, Finish 8
Subtask 13 (O1): ECU E4 Core 2, Start 69, Finish 71
Subtask 14 (O2): ECU E1 Core 1, Start 0, Finish 6
Subtask 15 (O3): ECU E1 Core 1, Start 94, Finish 102
Subtask 16 (O4): ECU E4 Core 2, Start 39, Finish 45
Subtask 17 (O5): ECU E3 Core 1, Start 0, Finish 12
Subtask 18 (O6): ECU E4 Core 1, Start 33, Finish 39
Subtask 19 (O1): ECU E3 Core 2, Start 10, Finish 16
Subtask 20 (O2): ECU E3 Core 1, Start 42, Finish 44
Subtask 21 (O3): ECU E1 Core 1, Start 64, Finish 72
Subtask 22 (O4): ECU E3 Core 1, Start 44, Finish 50
Subtask 23 (O1): ECU E1 Core 1, Start 6, Finish 18
Subtask 24 (O2): ECU E2 Core 1, Start 18, Finish 22
Subtask 25 (O3): ECU E3 Core 2, Start 26, Finish 30
Subtask 26 (O4): ECU E1 Core 1, Start 102, Finish 110
Subtask 27 (O5): ECU E2 Core 2, Start 59, Finish 67
Subtask 28 (O6): ECU E3 Core 1, Start 50, Finish 56
Subtask 29 (O1): ECU E3 Core 1, Start 56, Finish 66
Subtask 30 (O2): ECU E2 Core 2, Start 93, Finish 105
Subtask 31 (O3): ECU E2 Core 1, Start 0, Finish 2
Subtask 32 (O4): ECU E3 Core 2, Start 30, Finish 36
Subtask 33 (O5): ECU E3 Core 2, Start 63, Finish 67
Subtask 34 (O1): ECU E4 Core 1, Start 0, Finish 6
Subtask 35 (O2): ECU E4 Core 2, Start 71, Finish 75
Subtask 36 (O3): ECU E3 Core 1, Start 82, Finish 94
Subtask 37 (O4): ECU E3 Core 2, Start 36, Finish 48
Subtask 38 (O1): ECU E2 Core 1, Start 22, Finish 32
Subtask 39 (O2): ECU E3 Core 2, Start 67, Finish 71
Subtask 40 (O3): ECU E4 Core 1, Start 6, Finish 11
Subtask 41 (O4): ECU E3 Core 2, Start 110, Finish 120
Subtask 42 (O5): ECU E2 Core 2, Start 0, Finish 10
Subtask 43 (O6): ECU E4 Core 1, Start 39, Finish 49
Subtask 44 (O1): ECU E4 Core 1, Start 11, Finish 17
Subtask 45 (O2): ECU E3 Core 1, Start 70, Finish 72
Subtask 46 (O3): ECU E2 Core 1, Start 32, Finish 44
Subtask 47 (O4): ECU E2 Core 2, Start 17, Finish 27
Subtask 48 (O5): ECU E2 Core 2, Start 67, Finish 71
Subtask 49 (O6): ECU E4 Core 1, Start 75, Finish 80
Subtask 50 (O1): ECU E2 Core 2, Start 105, Finish 109
Subtask 51 (O2): ECU E1 Core 1, Start 72, Finish 82
Subtask 51 (O2): ECU E3 Core 1, Start 72, Finish 82
Subtask 52 (O3): ECU E4 Core 2, Start 45, Finish 57
Subtask 53 (O4): ECU E2 Core 2, Start 27, Finish 32
Subtask 54 (O5): ECU E4 Core 1, Start 17, Finish 22
Subtask 55 (O1): ECU E1 Core 1, Start 39, Finish 41
Subtask 56 (O2): ECU E2 Core 2, Start 71, Finish 74
Subtask 57 (O3): ECU E3 Core 1, Start 12, Finish 18
Subtask 58 (O4): ECU E3 Core 2, Start 48, Finish 58
Subtask 59 (O1): ECU E4 Core 1, Start 22, Finish 25
Subtask 60 (O2): ECU E4 Core 1, Start 80, Finish 86
Subtask 61 (O3): ECU E2 Core 1, Start 44, Finish 46
Subtask 62 (O4): ECU E4 Core 2, Start 75, Finish 79
Subtask 63 (O1): ECU E2 Core 2, Start 32, Finish 38
Subtask 64 (O2): ECU E2 Core 2, Start 38, Finish 41
Subtask 65 (O3): ECU E4 Core 2, Start 79, Finish 83
Subtask 66 (O4): ECU E4 Core 2, Start 8, Finish 20
Subtask 67 (O5): ECU E3 Core 1, Start 94, Finish 102
Subtask 68 (O1): ECU E3 Core 1, Start 18, Finish 24
Subtask 69 (O2): ECU E2 Core 2, Start 74, Finish 86
Subtask 70 (O3): ECU E3 Core 1, Start 120, Finish 128
Subtask 71 (O4): ECU E2 Core 1, Start 46, Finish 50
Subtask 72 (O1): ECU E4 Core 2, Start 20, Finish 24
Subtask 73 (O2): ECU E1 Core 1, Start 41, Finish 46
Subtask 74 (O3): ECU E2 Core 1, Start 109, Finish 111
Subtask 75 (O4): ECU E2 Core 1, Start 86, Finish 89
Subtask 76 (O5): ECU E3 Core 1, Start 24, Finish 32
Subtask 77 (O6): ECU E2 Core 1, Start 50, Finish 60
Subtask 78 (O1): ECU E2 Core 2, Start 89, Finish 93
Subtask 79 (O2): ECU E3 Core 2, Start 16, Finish 26
Subtask 80 (O3): ECU E2 Core 2, Start 41, Finish 47
Subtask 81 (O4): ECU E1 Core 1, Start 46, Finish 52
Subtask 82 (O5): ECU E2 Core 2, Start 47, Finish 51
Subtask 83 (O6): ECU E3 Core 2, Start 128, Finish 136
Subtask 84 (O1): ECU E1 Core 1, Start 18, Finish 20
Subtask 85 (O2): ECU E2 Core 1, Start 60, Finish 63
Subtask 86 (O3): ECU E4 Core 1, Start 93, Finish 96
Subtask 87 (O4): ECU E4 Core 2, Start 83, Finish 93
Subtask 88 (O5): ECU E3 Core 2, Start 71, Finish 77
Subtask 89 (O6): ECU E3 Core 1, Start 32, Finish 38
Subtask 90 (O1): ECU E1 Core 1, Start 20, Finish 28
Subtask 91 (O2): ECU E3 Core 1, Start 66, Finish 70
Subtask 92 (O3): ECU E3 Core 2, Start 77, Finish 83
Subtask 93 (O4): ECU E1 Core 1, Start 52, Finish 64
Subtask 94 (O1): ECU E4 Core 2, Start 24, Finish 29
Subtask 95 (O2): ECU E4 Core 1, Start 69, Finish 71
Subtask 96 (O3): ECU E4 Core 1, Start 96, Finish 102
Subtask 97 (O4): ECU E4 Core 2, Start 57, Finish 69
Subtask 98 (O5): ECU E4 Core 1, Start 71, Finish 75
Subtask 99 (O6): ECU E4 Core 2, Start 29, Finish 33
Load Imbalance: 49
Objective Function Value: 0.0783
Elapsed Time (this testcase): 2.66 seconds
Peak Memory Usage (this testcase): 0.816 MB
=== TestCase 4 ===
Makespan: 153

Schedule:
Subtask 1 (O1): ECU E2 Core 1, Start 32, Finish 36
Subtask 2 (O2): ECU E3 Core 2, Start 0, Finish 4
Subtask 3 (O3): ECU E1 Core 1, Start 106, Finish 116
Subtask 4 (O4): ECU E3 Core 1, Start 61, Finish 66
Subtask 5 (O5): ECU E4 Core 2, Start 34, Finish 37
Subtask 6 (O6): ECU E2 Core 2, Start 118, Finish 121
Subtask 7 (O1): ECU E2 Core 2, Start 14, Finish 24
Subtask 8 (O2): ECU E4 Core 1, Start 69, Finish 77
Subtask 9 (O3): ECU E3 Core 1, Start 4, Finish 14
Subtask 10 (O4): ECU E1 Core 1, Start 14, Finish 18
Subtask 11 (O1): ECU E1 Core 1, Start 72, Finish 77
Subtask 12 (O2): ECU E4 Core 1, Start 0, Finish 12
Subtask 13 (O3): ECU E3 Core 1, Start 36, Finish 48
Subtask 14 (O4): ECU E3 Core 1, Start 86, Finish 98
Subtask 15 (O5): ECU E2 Core 1, Start 18, Finish 30
Subtask 16 (O6): ECU E1 Core 1, Start 0, Finish 10
Subtask 17 (O1): ECU E2 Core 2, Start 24, Finish 32
Subtask 18 (O2): ECU E1 Core 1, Start 18, Finish 20
Subtask 19 (O3): ECU E3 Core 2, Start 0, Finish 4
Subtask 20 (O4): ECU E2 Core 1, Start 30, Finish 40
Subtask 21 (O5): ECU E3 Core 2, Start 4, Finish 8
Subtask 22 (O6): ECU E3 Core 2, Start 43, Finish 47
Subtask 23 (O1): ECU E2 Core 2, Start 32, Finish 42
Subtask 24 (O2): ECU E3 Core 1, Start 98, Finish 101
Subtask 25 (O3): ECU E2 Core 1, Start 40, Finish 43
Subtask 26 (O4): ECU E3 Core 2, Start 8, Finish 12
Subtask 27 (O5): ECU E1 Core 1, Start 77, Finish 85
Subtask 28 (O1): ECU E2 Core 2, Start 86, Finish 91
Subtask 29 (O2): ECU E3 Core 1, Start 82, Finish 86
Subtask 30 (O3): ECU E4 Core 1, Start 38, Finish 43
Subtask 31 (O4): ECU E2 Core 2, Start 0, Finish 6
Subtask 32 (O1): ECU E1 Core 1, Start 85, Finish 87
Subtask 32 (O1): ECU E4 Core 2, Start 85, Finish 87
Subtask 33 (O2): ECU E3 Core 1, Start 101, Finish 109
Subtask 34 (O3): ECU E2 Core 2, Start 119, Finish 122
Subtask 35 (O4): ECU E3 Core 2, Start 34, Finish 40
Subtask 36 (O5): ECU E2 Core 1, Start 109, Finish 119
Subtask 37 (O6): ECU E1 Core 1, Start 10, Finish 13
Subtask 38 (O1): ECU E1 Core 1, Start 120, Finish 123
Subtask 39 (O2): ECU E1 Core 1, Start 87, Finish 90
Subtask 40 (O3): ECU E1 Core 1, Start 20, Finish 24
Subtask 41 (O4): ECU E3 Core 2, Start 12, Finish 17
Subtask 42 (O5): ECU E4 Core 2, Start 37, Finish 41
Subtask 43 (O1): ECU E4 Core 1, Start 12, Finish 16
Subtask 44 (O2): ECU E3 Core 1, Start 48, Finish 60
Subtask 45 (O3): ECU E1 Core 1, Start 123, Finish 135
Subtask 46 (O4): ECU E4 Core 1, Start 43, Finish 48
Subtask 47 (O5): ECU E1 Core 1, Start 90, Finish 100
Subtask 48 (O6): ECU E2 Core 1, Start 43, Finish 48
Subtask 49 (O1): ECU E4 Core 2, Start 0, Finish 6
Subtask 50 (O2): ECU E2 Core 1, Start 48, Finish 54
Subtask 51 (O3): ECU E4 Core 1, Start 48, Finish 53
Subtask 52 (O4): ECU E3 Core 1, Start 109, Finish 114
Subtask 53 (O5): ECU E4 Core 2, Start 6, Finish 16
Subtask 54 (O6): ECU E3 Core 2, Start 54, Finish 66
Subtask 55 (O1): ECU E3 Core 2, Start 14, Finish 20
Subtask 56 (O2): ECU E4 Core 2, Start 87, Finish 93
Subtask 57 (O3): ECU E2 Core 1, Start 24, Finish 28
Subtask 58 (O4): ECU E3 Core 2, Start 77, Finish 85
Subtask 59 (O5): ECU E2 Core 1, Start 116, Finish 120
Subtask 60 (O6): ECU E2 Core 2, Start 120, Finish 128
Subtask 61 (O1): ECU E1 Core 1, Start 28, Finish 40
Subtask 62 (O2): ECU E2 Core 1, Start 54, Finish 57
Subtask 63 (O3): ECU E2 Core 1, Start 0, Finish 6
Subtask 64 (O4): ECU E4 Core 1, Start 85, Finish 90
Subtask 65 (O5): ECU E2 Core 1, Start 57, Finish 63
Subtask 66 (O1): ECU E1 Core 1, Start 41, Finish 49
Subtask 66 (O1): ECU E4 Core 2, Start 41, Finish 49
Subtask 67 (O2): ECU E2 Core 1, Start 100, Finish 112
Subtask 68 (O3): ECU E2 Core 2, Start 42, Finish 46
Subtask 69 (O4): ECU E3 Core 2, Start 135, Finish 145
Subtask 70 (O5): ECU E4 Core 2, Start 16, Finish 28
Subtask 71 (O1): ECU E3 Core 1, Start 20, Finish 26
Subtask 72 (O2): ECU E3 Core 1, Start 60, Finish 66
Subtask 73 (O3): ECU E4 Core 1, Start 120, Finish 124
Subtask 74 (O4): ECU E4 Core 1, Start 53, Finish 63
Subtask 75 (O5): ECU E1 Core 1, Start 112, Finish 120
Subtask 76 (O1): ECU E4 Core 1, Start 90, Finish 100
Subtask 77 (O2): ECU E4 Core 2, Start 49, Finish 57
Subtask 78 (O3): ECU E4 Core 1, Start 16, Finish 26
Subtask 79 (O4): ECU E2 Core 1, Start 100, Finish 103
Subtask 80 (O1): ECU E2 Core 2, Start 46, Finish 50
Subtask 81 (O2): ECU E3 Core 2, Start 106, Finish 110
Subtask 82 (O3): ECU E4 Core 1, Start 100, Finish 106
Subtask 83 (O4): ECU E1 Core 1, Start 49, Finish 54
Subtask 84 (O5): ECU E3 Core 2, Start 17, Finish 29
Subtask 85 (O1): ECU E3 Core 1, Start 26, Finish 32
